timestamp,run_name,users,service,frontend_rps,service_rps,predicted_rps,cpu_usage_cores,memory_usage_bytes,latency_p95_ms,latency_avg_ms,actual_replicas,predicted_replicas,actual_replicas_raw,predicted_replicas_raw,prediction_bias,predicted_replicas_calibrated_raw,absolute_error,prediction_status
2026-06-17 04:34:55,test_01,,emailservice,32.85445358169028,2.8076350912481405,27.754398209923423,0.0246438651730463,119574528.0,9.000000000000002,2.551736111111091,2.0,2.0,2.0,2.0163317,0.0,2.016331672668457,0.0,correct
2026-06-17 04:35:00,test_01,,emailservice,33.12351035873617,2.8076350912481405,26.399018911766603,0.0334329317978538,119562240.0,9.000000000000002,2.551736111111091,2.0,2.0,2.0,2.0066307,0.0,2.0066306591033936,0.0,correct
2026-06-17 04:35:05,test_01,,emailservice,30.880750858962543,2.8076350912481405,24.22476405862654,0.0332494793498024,119562240.0,9.000000000000002,2.551736111111091,2.0,2.0,2.0,2.0190291,0.0,2.019029140472412,0.0,correct
2026-06-17 04:35:10,test_01,,emailservice,30.880750858962543,2.3197093178412334,24.22476405862654,0.0355436853303284,119562240.0,16.46875000000001,3.2396396396396923,2.0,2.0,2.0,2.005596,0.0,2.0055959224700928,0.0,correct
2026-06-17 04:35:15,test_01,,emailservice,28.228393364494547,2.3197093178412334,24.22476405862654,0.0361912782827325,119562240.0,16.46875000000001,3.2396396396396923,2.0,2.0,2.0,2.012171,0.0,2.0121710300445557,0.0,correct
2026-06-17 04:35:20,test_01,,emailservice,27.754398209923423,2.3197093178412334,26.67920817478301,0.0417727465834632,119562240.0,16.46875000000001,3.2396396396396923,2.0,2.0,2.0,2.002191,0.0,2.0021910667419434,0.0,correct
2026-06-17 04:35:25,test_01,,emailservice,27.754398209923423,2.044144829835816,26.67920817478301,0.0433256603913289,120086528.0,20.0,4.178500000000203,2.0,2.0,2.0,2.0050864,0.0,2.0050864219665527,0.0,correct
2026-06-17 04:35:30,test_01,,emailservice,26.399018911766603,2.044144829835816,26.67920817478301,0.0433256603913289,120086528.0,20.0,4.178500000000203,2.0,2.0,2.0,2.0153215,0.0,2.0153214931488037,0.0,correct
2026-06-17 04:35:35,test_01,,emailservice,24.22476405862654,2.044144829835816,29.01873444255208,0.0433256603913289,120086528.0,20.0,4.178500000000203,2.0,2.0,2.0,2.010949,0.0,2.010948896408081,0.0,correct
2026-06-17 04:35:40,test_01,,emailservice,24.22476405862654,1.6244870041039672,29.01873444255208,0.0326740386713092,120086528.0,21.90625,4.632191780822037,2.0,2.0,2.0,1.9931087,0.0,1.9931087493896484,0.0,correct
2026-06-17 04:35:45,test_01,,emailservice,24.22476405862654,1.6244870041039672,29.01873444255208,0.0385009464880856,119541760.0,21.90625,4.632191780822037,2.0,2.0,2.0,2.0051959,0.0,2.0051958560943604,0.0,correct
2026-06-17 04:35:50,test_01,,emailservice,26.67920817478301,1.6244870041039672,34.248642124321066,0.0385009464880856,119541760.0,21.90625,4.632191780822037,2.0,2.0,2.0,1.9976063,0.0,1.9976062774658203,0.0,correct
2026-06-17 04:35:55,test_01,,emailservice,26.67920817478301,2.20533647757544,34.248642124321066,0.0369533617576275,119554048.0,19.37499999999999,4.155,2.0,2.0,2.0,2.0085516,0.0,2.008551597595215,0.0,correct
2026-06-17 04:36:00,test_01,,emailservice,26.67920817478301,2.20533647757544,34.248642124321066,0.0372240202568295,119554048.0,19.37499999999999,4.155,2.0,2.0,2.0,2.003614,0.0,2.0036139488220215,0.0,correct
2026-06-17 04:36:05,test_01,,emailservice,29.01873444255208,2.20533647757544,36.09886615347501,0.0373344432144526,119566336.0,19.37499999999999,4.155,2.0,2.0,2.0,1.9917022,0.0,1.9917021989822388,0.0,correct
2026-06-17 04:36:10,test_01,,emailservice,29.01873444255208,2.370206824896912,36.09886615347501,0.0347897173609315,119562240.0,20.312499999999936,4.306923076923033,2.0,2.0,2.0,2.0006073,0.0,2.0006072521209717,0.0,correct
2026-06-17 04:36:15,test_01,,emailservice,29.01873444255208,2.5648762824381413,36.09886615347501,0.0340372312690485,119562240.0,12.437500000000057,3.561214953270919,2.0,2.0,2.0,1.9966685,0.0,1.9966684579849243,0.0,correct
2026-06-17 04:36:20,test_01,,emailservice,34.248642124321066,2.5648762824381413,37.01484873122513,0.03386525242099,119549952.0,12.437500000000057,3.561214953270919,2.0,2.0,2.0,1.9820423,0.0,1.9820423126220703,0.0,correct
2026-06-17 04:36:25,test_01,,emailservice,34.248642124321066,3.1702454489002188,37.01484873122513,0.0290389462709371,119541760.0,9.749999999999996,3.2016483516482555,2.0,2.0,2.0,2.0117373,0.0,2.01173734664917,0.0,correct
