run_name,users,timestamp,service,frontend_rps,frontend_total_requests_1m,service_rps,cpu_usage_cores,memory_usage_bytes,latency_avg_ms,latency_p95_ms,service_rps_was_missing,latency_avg_was_missing,latency_p95_was_missing,predicted_rps,rps_lag_1,rps_lag_2,rps_lag_3,service_rps_lag_1,rps_rolling_mean_3,future_cpu_usage_cores,future_memory_usage_bytes,required_replicas,svc_adservice,svc_cartservice,svc_checkoutservice,svc_currencyservice,svc_emailservice,svc_frontend,svc_paymentservice,svc_productcatalogservice,svc_recommendationservice,svc_shippingservice
run_100_users,100,2026-05-03 23:21:55,emailservice,41.80779000846739,2508.467400508044,3.4293698003768074,0.0488011947655773,113950720.0,6.297278911564627,22.355263157894733,False,False,False,50.08796659389109,41.80779000846739,39.454094292803966,34.731071869247735,3.4293698003768074,41.02322476991292,0.0519294327868811,114151424.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:00,emailservice,45.1302729528536,2707.816377171215,3.8152548155960178,0.050188265564347,114139136.0,5.874193548387098,21.52586780927013,False,False,False,50.08796659389109,41.80779000846739,41.80779000846739,39.454094292803966,3.4293698003768074,42.915284323262796,0.0508473593307824,114151424.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:05,emailservice,46.62363154380071,2797.417892628043,3.824594775077402,0.050552784771281,114139136.0,6.117783505154639,23.657894736842096,False,False,False,48.990185740936,45.1302729528536,41.80779000846739,41.80779000846739,3.8152548155960178,44.520564835040574,0.0530334645207429,114135040.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:10,emailservice,46.62363154380071,2797.417892628043,3.824594775077402,0.050552784771281,114139136.0,6.117783505154639,23.657894736842096,False,False,False,48.990185740936,46.62363154380071,45.1302729528536,41.80779000846739,3.824594775077402,46.125845346818345,0.0531815645865771,114135040.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:15,emailservice,48.23321005687292,2893.9926034123755,4.009074804984928,0.0464583673111498,114147328.0,5.442187499999999,23.090909090909083,False,False,False,48.990185740936006,46.62363154380071,46.62363154380071,45.1302729528536,3.824594775077402,47.16015771482478,0.0516555167720863,114368512.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:20,emailservice,50.08796659389109,3005.2779956334653,3.9637959175021726,0.0490098974646293,114151424.0,5.519946808510635,21.33333333333334,False,False,False,52.31226134917268,48.23321005687292,46.62363154380071,46.62363154380071,4.009074804984928,48.3149360648549,0.0519136192989444,114368512.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:25,emailservice,50.08796659389109,3005.2779956334653,3.9637959175021726,0.0519294327868811,114151424.0,5.519946808510635,21.33333333333334,False,False,False,52.31226134917267,50.08796659389109,48.23321005687292,46.62363154380071,3.9637959175021726,49.46971441488503,0.0519136192989444,114368512.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:30,emailservice,50.08796659389109,3005.2779956334653,3.9637959175021726,0.0508473593307824,114151424.0,5.519946808510635,21.33333333333334,False,False,False,52.31226134917267,50.08796659389109,50.08796659389109,48.23321005687292,3.9637959175021726,50.08796659389109,0.0449792306431023,114372608.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:35,emailservice,48.990185740936,2939.41114445616,3.853564547206166,0.0530334645207429,114135040.0,6.150769230769227,23.269230769230745,False,False,False,51.4934660858743,50.08796659389109,50.08796659389109,50.08796659389109,3.9637959175021726,49.722039642906054,0.0503298518801326,114376704.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:40,emailservice,48.990185740936,2939.41114445616,3.791719047812158,0.0531815645865771,114135040.0,5.869010416666666,21.54999999999999,False,False,False,48.21573398215735,48.990185740936,50.08796659389109,50.08796659389109,3.853564547206166,49.356112691921034,0.0503298518801326,114376704.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:45,emailservice,48.990185740936006,2939.4111444561604,3.791719047812158,0.0516555167720863,114368512.0,5.869010416666666,21.54999999999999,False,False,False,48.21573398215735,48.990185740936,48.990185740936,50.08796659389109,3.791719047812158,48.990185740936,0.0471736533266951,114417664.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:50,emailservice,52.31226134917268,3138.735680950361,3.764779091474798,0.0519136192989444,114368512.0,5.478688524590164,18.464285714285708,False,False,False,50.402411360740814,48.990185740936006,48.990185740936,48.990185740936,3.791719047812158,50.09754427701489,0.050455901561238,114429952.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:22:55,emailservice,52.31226134917267,3138.7356809503603,4.009333899024183,0.0519136192989444,114368512.0,5.111891891891891,18.39285714285714,False,False,False,49.19353129437698,52.31226134917268,48.990185740936006,48.990185740936,3.764779091474798,51.20490281309378,0.050455901561238,114429952.0,1,False,False,False,False,True,False,False,False,False,False
run_100_users,100,2026-05-03 23:23:00,emailservice,52.31226134917267,3138.7356809503603,4.009333899024183,0.0449792306431023,114372608.0,5.111891891891891,18.39285714285714,False,False,False,49.19353129437698,52.31226134917267,52.31226134917268,48.990185740936006,4.009333899024183,52.31226134917267,0.0501049348087424,114454528.0,1,False,False,False,False,True,False,False,False,False,False
