timestamp,metric,value,destination_workload,pod,run_name,users
2026-05-02 20:47:35,cpu_usage_cores,0.0063377322801368,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:35,latency_avg_ms,,cartservice,,run_100_users,100
2026-05-02 20:47:35,latency_avg_ms,,currencyservice,,run_100_users,100
2026-05-02 20:47:35,latency_avg_ms,,productcatalogservice,,run_100_users,100
2026-05-02 20:47:35,latency_p95_ms,,cartservice,,run_100_users,100
2026-05-02 20:47:35,latency_p95_ms,,currencyservice,,run_100_users,100
2026-05-02 20:47:35,latency_p95_ms,,productcatalogservice,,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,199606272.0,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,141156352.0,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,54276096.0,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,90947584.0,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,115806208.0,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,51662848.0,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,34746368.0,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,86036480.0,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,57024512.0,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,107270144.0,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,47542272.0,,redis-cart-54b58b4c89-4r98z,run_100_users,100
2026-05-02 20:47:35,memory_usage_bytes,56471552.0,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0204306268469701,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0184141828160157,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0083308402535636,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0297775940756603,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0124288028586789,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0054521246593596,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0051481602084012,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0085304773751179,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0089519735278308,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0252955521390784,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0086987768751993,,redis-cart-54b58b4c89-4r98z,run_100_users,100
2026-05-02 20:47:40,cpu_usage_cores,0.0114435944627297,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:40,latency_avg_ms,,cartservice,,run_100_users,100
2026-05-02 20:47:40,latency_avg_ms,,currencyservice,,run_100_users,100
2026-05-02 20:47:40,latency_avg_ms,1.0302265406120843,productcatalogservice,,run_100_users,100
2026-05-02 20:47:40,latency_p95_ms,,cartservice,,run_100_users,100
2026-05-02 20:47:40,latency_p95_ms,,currencyservice,,run_100_users,100
2026-05-02 20:47:40,latency_p95_ms,4.903039589012444,productcatalogservice,,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,203927552.0,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,141156352.0,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,55504896.0,,checkoutservice-7b84548875-qz7dk,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,93810688.0,,currencyservice-74bfdb9755-d6g9w,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,115990528.0,,emailservice-6455d79945-458lq,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,51662848.0,,frontend-8458fc6455-zjdml,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,34746368.0,,istio-gateway-istio-9d8f6f899-px5ks,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,86409216.0,,paymentservice-58d9fd859c-7cj7m,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,57024512.0,,productcatalogservice-7ddb868fc5-xvgsj,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,109228032.0,,recommendationservice-94f9b5b49-hjh8n,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,47570944.0,,redis-cart-54b58b4c89-4r98z,run_100_users,100
2026-05-02 20:47:40,memory_usage_bytes,57069568.0,,shippingservice-85d895c87-f4rxc,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.0231542056887466,,adservice-77f6b8b6ff-rmgl7,run_100_users,100
2026-05-02 20:47:45,cpu_usage_cores,0.0240411880916394,,cartservice-59fbcb7b44-vcwrm,run_100_users,100
